Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"From input to output: the potential of parallel corpora for CALL","Language Resources and Evaluation","","48","1","10.1007/s10579-013-9241-4","Maribel Montero PerezHans PaulussenLieve MackenPiet Desmet","2014","http://link.springer.com/article/10.1007/s10579-013-9241-4","Article"
"Multimodal corpus of multiparty conversations in L1 and L2 languages and findings obtained from it","Language Resources and Evaluation","","49","4","10.1007/s10579-015-9299-2","Seiichi YamamotoKeiko TaguchiKoki IjuinIchiro UmataMasafumi Nishida","2015","http://link.springer.com/article/10.1007/s10579-015-9299-2","Article"
"Constructing specialised corpora through analysing domain representativeness of websites","Language Resources and Evaluation","","45","2","10.1007/s10579-011-9141-4","Wilson WongWei LiuMohammed Bennamoun","2011","http://link.springer.com/article/10.1007/s10579-011-9141-4","Article"
"Building and evaluating web corpora representing national varieties of English","Language Resources and Evaluation","","51","3","10.1007/s10579-016-9378-z","Paul CookLaurel J. Brinton","2017","http://link.springer.com/article/10.1007/s10579-016-9378-z","Article"
"Computational authorship attribution in medieval Latin corpora: the case of the Monk of Lido (ca. 1101–08) and Gallus Anonymous (ca. 1113–17)","Language Resources and Evaluation","","","","10.1007/s10579-018-9424-0","Jakub Kabala","2018","http://link.springer.com/article/10.1007/s10579-018-9424-0","Article"
"Extracting Multilingual Lexicons from Parallel Corpora","Computers and the Humanities","","38","2","10.1023/B:CHUM.0000031172.03949.48","Dan TufişAna Maria BarbuRadu Ion","2004","http://link.springer.com/article/10.1023/B%3ACHUM.0000031172.03949.48","Article"
"Design, creation, and analysis of Czech corpora for structural metadata extraction from speech","Language Resources and Evaluation","","45","4","10.1007/s10579-010-9126-8","Jáchym Kolář","2011","http://link.springer.com/article/10.1007/s10579-010-9126-8","Article"
"Using SGML as a Basis for Data-Intensive Natural Language Processing","Computers and the Humanities","","31","5","10.1023/A:1001053128638","D. McKelvieC. BrewH.S. Thompson","1997","http://link.springer.com/article/10.1023/A%3A1001053128638","Article"
"Exploiting languages proximity for part-of-speech tagging of three French regional languages","Language Resources and Evaluation","","","","10.1007/s10579-019-09463-7","Pierre MagistryAnne-Laure LigozatSophie Rosset","2019","http://link.springer.com/article/10.1007/s10579-019-09463-7","Article"
"Stylistic Constancy and Change Across Literary Corpora: Using Measures of Lexical Richness to Date Works","Computers and the Humanities","","36","4","10.1023/A:1020201615753","J. A. SmithC. Kelly","2002","http://link.springer.com/article/10.1023/A%3A1020201615753","Article"
"Air traffic control communication (ATCC) speech corpora and their use for ASR and TTS development","Language Resources and Evaluation","","53","3","10.1007/s10579-019-09449-5","Luboš ŠmídlJan ŠvecDaniel TihelkaJindřich MatoušekJan RomportlPavel Ircing","2019","http://link.springer.com/article/10.1007/s10579-019-09449-5","Article"
"Crowdsourcing for web genre annotation","Language Resources and Evaluation","","50","3","10.1007/s10579-015-9331-6","Noushin Rezapour AsheghiSerge SharoffKatja Markert","2016","http://link.springer.com/article/10.1007/s10579-015-9331-6","Article"
"Information structure in African languages: corpora and tools","Language Resources and Evaluation","","45","3","10.1007/s10579-011-9153-0","Christian ChiarcosInes FiedlerMira GrubicKatharina HartmannJulia RitzAnne SchwarzAmir ZeldesMalte Zimmermann","2011","http://link.springer.com/article/10.1007/s10579-011-9153-0","Article"
"The WaCky wide web: a collection of very large linguistically processed web-crawled corpora","Language Resources and Evaluation","","43","3","10.1007/s10579-009-9081-4","Marco BaroniSilvia BernardiniAdriano FerraresiEros Zanchetta","2009","http://link.springer.com/article/10.1007/s10579-009-9081-4","Article"
"Phonetically rich and balanced text and speech corpora for Arabic language","Language Resources and Evaluation","","46","4","10.1007/s10579-011-9166-8","Mohammad A. M. AbushariahRaja N. AinonRoziati ZainuddinMoustafa ElshafeiOthman O. Khalifa","2012","http://link.springer.com/article/10.1007/s10579-011-9166-8","Article"
"Digitising Swiss German: how to process and study a polycentric spoken language","Language Resources and Evaluation","","","","10.1007/s10579-019-09457-5","Yves ScherrerTanja SamardžićElvira Glaser","2019","http://link.springer.com/article/10.1007/s10579-019-09457-5","Article"
"Introduction to the special issue on multimodal corpora for modeling human multimodal behavior","Language Resources and Evaluation","","42","2","10.1007/s10579-008-9068-6","Jean-Claude MartinPatrizia PaggioPeter KuehnleinRainer StiefelhagenFabio Pianesi","2008","http://link.springer.com/article/10.1007/s10579-008-9068-6","Article"
"Towards advanced collocation error correction in Spanish learner corpora","Language Resources and Evaluation","","48","1","10.1007/s10579-013-9242-3","Gabriela FerraroRogelio NazarMargarita Alonso RamosLeo Wanner","2014","http://link.springer.com/article/10.1007/s10579-013-9242-3","Article"
"A qualitative comparison method for rhetorical structures: identifying different discourse structures in multilingual corpora","Language Resources and Evaluation","","49","2","10.1007/s10579-014-9271-6","Mikel IruskietaIria da CunhaMaite Taboada","2015","http://link.springer.com/article/10.1007/s10579-014-9271-6","Article"
"An overview of the European Union’s highly multilingual parallel corpora","Language Resources and Evaluation","","48","4","10.1007/s10579-014-9277-0","Ralf SteinbergerMohamed EbrahimAlexandros PoulisManuel Carrasco-BenitezPatrick SchlüterMarek PrzybyszewskiSigne Gilbro","2014","http://link.springer.com/article/10.1007/s10579-014-9277-0","Article"
"Collecting and evaluating speech recognition corpora for 11 South African languages","Language Resources and Evaluation","","45","3","10.1007/s10579-011-9152-1","Jaco BadenhorstCharl van HeerdenMarelie DavelEtienne Barnard","2011","http://link.springer.com/article/10.1007/s10579-011-9152-1","Article"
"Automatic detection and correction of discourse marker errors made by Spanish native speakers in Portuguese academic writing","Language Resources and Evaluation","","53","3","10.1007/s10579-019-09467-3","Lianet Sepúlveda-TorresMagali Sanches DuranSandra Maria Aluísio","2019","http://link.springer.com/article/10.1007/s10579-019-09467-3","Article"
"Framework and Results for English SENSEVAL","Computers and the Humanities","","34","1 - 2","10.1023/A:1002693207386","A. KilgarriffJ. Rosenzweig","2000","http://link.springer.com/article/10.1023/A%3A1002693207386","Article"
"Senseval/Romanseval: The Framework for Italian","Computers and the Humanities","","34","1 - 2","10.1023/A:1002419305990","Nicoletta CalzolariOrnella Corazzari","2000","http://link.springer.com/article/10.1023/A%3A1002419305990","Article"
"Bitext Generation Through Rich Markup","Computers and the Humanities","","38","3","10.1007/s10579-004-0233-2","Arantza CasillasRaquel Martínez","2004","http://link.springer.com/article/10.1007/s10579-004-0233-2","Article"
"A comparative study of dictionaries and corpora as methods for language resource addition","Language Resources and Evaluation","","50","2","10.1007/s10579-016-9354-7","Shinsuke MoriGraham Neubig","2016","http://link.springer.com/article/10.1007/s10579-016-9354-7","Article"
"Constructions at argument-structure level in the SenSem Corpora","Language Resources and Evaluation","","49","3","10.1007/s10579-015-9309-4","Glòria VázquezAna Fernández-Montraveta","2015","http://link.springer.com/article/10.1007/s10579-015-9309-4","Article"
"Annotated news corpora and a lexicon for sentiment analysis in Slovene","Language Resources and Evaluation","","52","3","10.1007/s10579-018-9413-3","Jože BučarMartin ŽnidaršičJanez Povh","2018","http://link.springer.com/article/10.1007/s10579-018-9413-3","Article"
"Beyond lexical frequencies: using R for text analysis in the digital humanities","Language Resources and Evaluation","","","","10.1007/s10579-019-09456-6","Taylor ArnoldNicolas BallierPaula LissónLauren Tilton","2019","http://link.springer.com/article/10.1007/s10579-019-09456-6","Article"
"Is there a language of sentiment? An analysis of lexical resources for sentiment analysis","Language Resources and Evaluation","","47","2","10.1007/s10579-013-9223-6","Ann DevittKhurshid Ahmad","2013","http://link.springer.com/article/10.1007/s10579-013-9223-6","Article"
"Construction of an aligned monolingual treebank for studying semantic similarity","Language Resources and Evaluation","","48","2","10.1007/s10579-013-9252-1","Erwin MarsiEmiel Krahmer","2014","http://link.springer.com/article/10.1007/s10579-013-9252-1","Article"
"Analysis of corpora of variations","Computers and the Humanities","","8","3","10.1007/BF02402133","James M. Peavler","1974","http://link.springer.com/article/10.1007/BF02402133","Article"
"TermFinder: log-likelihood comparison and phrase-based statistical machine translation models for bilingual terminology extraction","Language Resources and Evaluation","","52","2","10.1007/s10579-018-9412-4","Rejwanul HaqueSergio PenkaleAndy Way","2018","http://link.springer.com/article/10.1007/s10579-018-9412-4","Article"
"Supervised collaboration for syntactic annotation of Quranic Arabic","Language Resources and Evaluation","","47","1","10.1007/s10579-011-9167-7","Kais DukesEric AtwellNizar Habash","2013","http://link.springer.com/article/10.1007/s10579-011-9167-7","Article"
"The Janes project: language resources and tools for Slovene user generated content","Language Resources and Evaluation","","","","10.1007/s10579-018-9425-z","Darja FišerNikola LjubešićTomaž Erjavec","2018","http://link.springer.com/article/10.1007/s10579-018-9425-z","Article"
"Annotating discourse markers in spontaneous speech corpora on an example for the Slovenian language","Language Resources and Evaluation","","41","2","10.1007/s10579-007-9035-7","Darinka VerdonikMatej RojcMarko Stabej","2007","http://link.springer.com/article/10.1007/s10579-007-9035-7","Article"
"Computational text analysis within the Humanities: How to combine working practices from the contributing fields?","Language Resources and Evaluation","","","","10.1007/s10579-019-09459-3","Jonas Kuhn","2019","http://link.springer.com/article/10.1007/s10579-019-09459-3","Article"
"From 0 to 10 million annotated words: part-of-speech tagging for Middle High German","Language Resources and Evaluation","","","","10.1007/s10579-019-09462-8","Sarah SchulzNora Ketschik","2019","http://link.springer.com/article/10.1007/s10579-019-09462-8","Article"
"Applying EuroWordNet to Cross-Language Text Retrieval","Computers and the Humanities","","32","2 - 3","10.1023/A:1001129911019","Julio GonzaloFelisa VerdejoCarol PetersNicoletta Calzolari","1998","http://link.springer.com/article/10.1023/A%3A1001129911019","Article"
"Resources for Turkish morphological processing","Language Resources and Evaluation","","45","2","10.1007/s10579-010-9128-6","Haşim SakTunga GüngörMurat Saraçlar","2011","http://link.springer.com/article/10.1007/s10579-010-9128-6","Article"
"Enriching news events with meta-knowledge information","Language Resources and Evaluation","","51","2","10.1007/s10579-016-9344-9","Paul ThompsonRaheel NawazJohn McNaughtSophia Ananiadou","2017","http://link.springer.com/article/10.1007/s10579-016-9344-9","Article"
"TimeBank evolution as a community resource for TimeML parsing","Language Resources and Evaluation","","41","1","10.1007/s10579-007-9018-8","Branimir BoguraevJames PustejovskyRie AndoMarc Verhagen","2007","http://link.springer.com/article/10.1007/s10579-007-9018-8","Article"
"Normalization of Chinese chat language","Language Resources and Evaluation","","42","2","10.1007/s10579-008-9067-7","Kam-Fai WongYunqing Xia","2008","http://link.springer.com/article/10.1007/s10579-008-9067-7","Article"
"Automatic Acquisition and Expansion of Hypernym Links","Computers and the Humanities","","38","4","10.1007/s10579-004-1926-2","Emmanuel MorinChristian Jacquemin","2004","http://link.springer.com/article/10.1007/s10579-004-1926-2","Article"
"Towards the creation of a CNL adapted to requirements writing by combining writing recommendations and spontaneous regularities: example in a space project","Language Resources and Evaluation","","51","1","10.1007/s10579-016-9368-1","Anne CondaminesMaxime Warnier","2017","http://link.springer.com/article/10.1007/s10579-016-9368-1","Article"
"Efficient data selection for ASR","Language Resources and Evaluation","","49","2","10.1007/s10579-014-9285-0","Neil Taylor KleynhansEtienne Barnard","2015","http://link.springer.com/article/10.1007/s10579-014-9285-0","Article"
"Letter from Oslo","Computers and the Humanities","","13","3","10.1007/BF02395100","Stig Johannson","1979","http://link.springer.com/article/10.1007/BF02395100","Article"
"Are the Thisted-Efron authorship tests valid?","Computers and the Humanities","","25","1","10.1007/BF00054287","Robert J. Valenza","1991","http://link.springer.com/article/10.1007/BF00054287","Article"
"Restoring Arabic vowels through omission-tolerant dictionary lookup","Language Resources and Evaluation","","","","10.1007/s10579-019-09464-6","Alexis Amid NemeSébastien Paumier","2019","http://link.springer.com/article/10.1007/s10579-019-09464-6","Article"
